S.no,Instagram_name,Name,Subscribers,Audience_country,Authentic_engagement,Engagement_average,Category_1,Category_2,Engagement_Rate,Subscribers_Scaled,Authentic_Engagement_Scaled,Category_Weight,Influencer_Score
308,asaprocky,GRIM,15000000.0,United States,405600.0,678200.0,0,0,0.045213333333333335,0.02404993574444649,0.031937007874015745,0.5,0.08168771563147043
189,iambeckyg,Becky G,33500000.0,Mexico,470300.0,566800.0,0,0,0.016919402985074626,0.05801358545988618,0.03703149606299212,0.5,0.08157813604459413
747,wayvofficial,WayV,7500000.0,Indonesia,358900.0,427400.0,0,0,0.056986666666666665,0.010280888562511475,0.02825984251968504,0.5,0.08153090173935712
402,txt_bighit,TOMORROW X TOGETHER OFFICIAL,12800000.0,Indonesia,443900.0,560300.0,0,0,0.0437734375,0.02001101523774555,0.03495275590551181,0.5,0.08050323075242603
819,trueno,TR1 ⛈,6900000.0,Argentina,261600.00000000003,407300.0,0,0,0.059028985507246376,0.009179364787956673,0.020598425196850397,0.5,0.08048508867865564
231,lilbaby,0,20400000.0,United States,385500.0,711900.0,0,0,0.03489705882352941,0.03396364971543969,0.030354330708661417,0.5,0.08021878458577596
902,dearra,De'arra Taylor,6300000.0,United States,158600.0,395600.0,0,0,0.06279365079365079,0.008077841013401872,0.012488188976377953,0.5,0.08003845041675647
404,lilnasx,MONTERO,12400000.0,United States,344600.0,576500.0,0,0,0.04649193548387097,0.019276666054709016,0.027133858267716533,0.5,0.0798065456635044
773,candiceking,Candice King,10000000.0,Brazil,214100.0,298400.0,Family,Lifestyle,0.02984,0.014870570956489812,0.01685826771653543,0.6,0.07976882483025402
203,iamhalsey,halsey,30500000.0,United States,422700.0,556300.0,0,0,0.018239344262295083,0.05250596658711217,0.033283464566929134,0.5,0.07970422059443752
344,rauwalejandro,RAULEETO,15100000.0,Spain,411100.0,596200.0,0,0,0.03948344370860927,0.02423352304020562,0.03237007874015748,0.5,0.07953745014353689
227,postmalone,0,22800000.0,United States,423200.0,647100.0,0,0,0.02838157894736842,0.038369744813658895,0.03332283464566929,0.5,0.0795281219521789
793,normani,Normani,7300000.0,United States,256800.0,401300.0,0,0,0.054972602739726026,0.009913713970993207,0.02022047244094488,0.5,0.07900724977537735
338,belindapop,Beli,15600000.0,Mexico,405600.0,581100.0,0,0,0.03725,0.025151459519001287,0.031937007874015745,0.5,0.07883283943050354
215,brunomars,Bruno Mars,25900000.0,Brazil,397000.0,601300.0,0,0,0.023216216216216216,0.04406095098219203,0.03125984251968504,0.5,0.0787567402850811
248,britneyspears,Britney Spears,42200000.0,United States,222700.0,309700.0,0,0,0.007338862559241707,0.0739856801909308,0.017535433070866142,0.5,0.07863833569514915
884,kareenakapoorkhan,Kareena Kapoor Khan,9600000.0,India,210400.0,262800.0,Family,Cinema & Actors/actresses,0.027375,0.014136221773453276,0.016566929133858266,0.6,0.07850425235880763
911,nadin_serovski,Nadin Serovski,9400000.0,Russia,189300.0,259300.0,Family,Lifestyle,0.027585106382978723,0.01376904718193501,0.014905511811023621,0.6,0.07814585906997672
370,darshanravaldz,Darshan Raval #BaarishonMein,15300000.0,India,438600.0,529900.0,0,0,0.03463398692810458,0.024600697631723886,0.034535433070866144,0.5,0.07814089067493223
745,litkillah,MAWZ💬,8100000.0,Argentina,298200.0,393000.0,0,0,0.048518518518518516,0.011382412337066276,0.02348031496062992,0.5,0.07751819410065328
441,layzhang,Lay Zhang,14200000.0,Indonesia,446100.0,472500.0,0,0,0.03327464788732394,0.02258123737837342,0.0351259842519685,0.5,0.0771094272188353
442,maisa,#NAME?,44800000.0,Brazil,108900.0,148400.0,0,0,0.0033125,0.07875894988066827,0.008574803149606298,0.5,0.07666764559412174
403,nickyjam,NICKY JAM,43400000.0,Spain,120300.0,166400.0,0,0,0.003834101382488479,0.0761887277400404,0.00947244094488189,0.5,0.07628474706398389
372,lildurk,DURKIOOO,14200000.0,United States,203200.0,573000.0,0,0,0.04035211267605634,0.02258123737837342,0.016,0.5,0.07611521628393457
753,earthpix,🌎  EarthPix  🌎,23200000.0,United States,102800.0,133300.0,Nature & landscapes,Photography,0.005745689655172414,0.03910409399669543,0.008094488188976378,0.6,0.07564840169887287
459,susana.dxoxo,Susane Damouni,13500000.0,India,299200.0,482400.0,0,0,0.03573333333333333,0.021296126308059486,0.023559055118110236,0.5,0.07539398224937323
559,gusttavolima,🏛 Gusttavo Lima 🏛,44000000.0,Brazil,64700.0,107200.0,0,0,0.0024363636363636362,0.0772902515145952,0.005094488188976378,0.5,0.0751805185467193
287,dannapaola,Danna Paola,34800000.0,Mexico,216100.0,313300.0,0,0,0.00900287356321839,0.06040022030475491,0.017015748031496063,0.5,0.07512436512301304
764,mclomaofficial,Paloma Santos 🐟,8300000.000000001,Brazil,218900.0,375200.0,0,0,0.04520481927710843,0.011749586928584544,0.017236220472440944,0.5,0.07505404788390693
387,wizkidayo,BIG WIZ🦅,15200000.0,Nigeria,264700.0,513900.0,0,0,0.03380921052631579,0.024417110335964755,0.02084251968503937,0.5,0.07501732124832362
816,chieffkeeffsossa,Chief Keef,7800000.0,United States,196000.0,362500.0,0,0,0.046474358974358976,0.010831650449788875,0.015433070866141731,0.5,0.0749258528979086
572,hztttao,Z.TAO🔴黄子韬,11300000.0,Indonesia,357900.0,398300.0,0,0,0.03524778761061947,0.017257205801358547,0.028181102362204724,0.5,0.0749124972570963
668,djsnake,djsnake,9700000.0,India,318500.0,378200.0,0,0,0.038989690721649484,0.014319809069212411,0.025078740157480316,0.5,0.07490756704091958
278,marshmello,marshmello,29500000.0,United States,267100.0,385900.0,0,0,0.01308135593220339,0.05067009362952084,0.021031496062992126,0.5,0.07463986967433603
800,spacex,SpaceX,15800000.0,United States,148700.0,180900.0,Science,Machinery & Technologies,0.011449367088607595,0.025518634110519554,0.011708661417322835,0.6,0.07457706935206347
460,teddysphotos,Ed Sheeran,40300000.0,United States,114200.0,155400.0,0,0,0.003856079404466501,0.07049752157150727,0.008992125984251968,0.5,0.07449011343008917
855,dukeandduchessofcambridge,Duke and Duchess of Cambridge,13900000.0,United States,147100.0,187900.0,Family,Finance & Economics,0.013517985611510791,0.02203047549109602,0.01158267716535433,0.6,0.07433287232500399
881,felicyangelista_,Felicya Angelista,21700000.0,Indonesia,83300.0,114700.0,Family,0,0.005285714285714286,0.03635028456030843,0.006559055118110236,0.6,0.07433118210600029
961,artmodel.one,Юлечка💖Digital Art,7200000.0,India,241600.0,313500.0,0,0,0.043541666666666666,0.009730126675234074,0.019023622047244095,0.5,0.0741404290786857
961,artmodel.one,Юлечка💖Digital Art,7200000.0,India,241600.0,313500.0,0,0,0.043541666666666666,0.009730126675234074,0.019023622047244095,0.5,0.0741404290786857
962,brycehall,Bryce Hall,7200000.0,United States,242100.0,311000.0,0,0,0.043194444444444445,0.009730126675234074,0.01906299212598425,0.5,0.07400941420554485
962,brycehall,Bryce Hall,7200000.0,United States,242100.0,311000.0,0,0,0.043194444444444445,0.009730126675234074,0.01906299212598425,0.5,0.07400941420554485
674,myketowers,MICHAEL,9500000.0,Spain,216000.0,389600.0,0,0,0.041010526315789476,0.013952634477694145,0.01700787401574803,0.5,0.07399157567277365
297,anuel,“REAL HASTA LA MUERTE”,29400000.0,Spain,239800.0,366500.0,0,0,0.012465986394557824,0.050486506333761706,0.018881889763779528,0.5,0.07390872441070755
679,machinegunkelly,the Blonde Don,9700000.0,United States,233400.0,375200.0,0,0,0.038680412371134024,0.014319809069212411,0.01837795275590551,0.5,0.07344369822039844
861,realshadmehr,Shadmehr Aghili,8100000.0,Iran,236400.0,329600.0,0,0,0.04069135802469136,0.011382412337066276,0.018614173228346458,0.5,0.07341410155666572
315,bellathorne,BELLA,25400000.0,United States,232300.0,389700.0,0,0,0.01534251968503937,0.04314301450339637,0.018291338582677164,0.5,0.07273817994157009
294,mirella,BAD MI ⚡️ MIRELLA,27000000.0,Brazil,188100.0,396400.0,0,0,0.014681481481481481,0.046080411235542504,0.014811023622047243,0.5,0.0726589206876648
539,__youngbae__,TAEYANG,13600000.0,Indonesia,331000.0,373900.0,0,0,0.027492647058823528,0.021479713603818618,0.02606299212598425,0.5,0.07265357132987185
500,simonemendes,Simone Mendes,35500000.0,Brazil,128000.0,161500.0,0,0,0.004549295774647888,0.06168533137506884,0.010078740157480314,0.5,0.07234106575387587
406,taina,Tainá Costa,16100000.000000002,Brazil,212900.0,444800.0,0,0,0.027627329192546582,0.02606939599779696,0.016763779527559055,0.5,0.07222450638186953
439,gururandhawa,Guru Randhawa,32900000.0,India,166400.0,204500.0,0,0,0.00621580547112462,0.056912061685331375,0.013102362204724409,0.5,0.07218041313499415
532,soohyun_k216,김수현 Kim Soo Hyun 金秀賢,13900000.0,Indonesia,304800.0,371000.0,0,0,0.026690647482014388,0.02203047549109602,0.024,0.5,0.07208540164013456
755,nodal,Christian Nodal 🇲🇽 🌵💚,9400000.0,Mexico,229100.0,336800.0,0,0,0.03582978723404255,0.01376904718193501,0.018039370078740156,0.5,0.07207050306394555
382,lestykejora,Lestikejora,25900000.0,Indonesia,230300.0,298500.0,0,0,0.011525096525096526,0.04406095098219203,0.018133858267716536,0.5,0.07145509555823953
993,aidanrgallagher,Aidan R Gallagher,7700000.0,Mexico,233200.0,280600.0,0,0,0.03644155844155844,0.010648063154029741,0.01836220472440945,0.5,0.07144348326771419
993,aidanrgallagher,Aidan R Gallagher,7700000.0,Mexico,233200.0,280600.0,0,0,0.03644155844155844,0.010648063154029741,0.01836220472440945,0.5,0.07144348326771419
527,angelinajolie,Angelina Jolie,13600000.0,Brazil,232400.0,384900.0,0,0,0.028301470588235293,0.021479713603818618,0.018299212598425197,0.5,0.07142434483612475
531,melissamelmaia,MEL MAIA 🍯,13500000.0,Brazil,211400.0,383000.0,0,0,0.02837037037037037,0.021296126308059486,0.016645669291338584,0.5,0.07106611989883371
702,eilirjani,Elton ILIRJANI,10400000.0,Albania,229100.0,330800.0,Adult content,0,0.03180769230769231,0.015604920139526345,0.018039370078740156,0.5,0.07101242698068286
430,frenchmontana,French Montana,31000000.0,United States,134300.0,221200.0,0,0,0.007135483870967742,0.053423903065907836,0.010574803149606299,0.5,0.07099632509808071
894,twentyonepilots,twenty one pilots,8500000.0,United States,229100.0,291300.0,0,0,0.034270588235294115,0.012116761520102808,0.018039370078740156,0.5,0.07095113776589652
700,haifawehbe,Haifa Wehbe,10500000.0,Iraq,226600.0,331800.0,0,0,0.0316,0.01578850743528548,0.01784251968503937,0.5,0.07094505616759353
436,yaocabrera,Yao Cabrera,16500000.0,Argentina,187400.0,406800.0,0,0,0.024654545454545453,0.026803745180833487,0.014755905511811024,0.5,0.07085412283843043
435,alok,Alok,27800000.0,Brazil,188800.0,241500.0,0,0,0.00868705035971223,0.04754910960161557,0.014866141732283464,0.5,0.07071278137082626
610,malutrevejo,Malú 🦋 222🎤,11500000.0,United States,197200.0,353800.0,0,0,0.030765217391304348,0.017624380392876816,0.01552755905511811,0.5,0.07069891288540842
475,romeosantos,Romeo Santos,19300000.0,United States,255500.0,316400.0,0,0,0.016393782383419687,0.031944189462089226,0.020118110236220472,0.5,0.07016439183923874
616,nickjonas,Nick Jonas,33100000.0,United States,86100.0,122500.0,0,0,0.003700906344410876,0.057279236276849645,0.006779527559055118,0.5,0.07002003893263027
490,coldplay,Coldplay,17600000.0,Brazil,237800.0,331200.0,0,0,0.018818181818181817,0.02882320543418396,0.018724409448818896,0.5,0.06991911624729169
456,camilo,C A M I L O,27500000.0,Argentina,146100.0,231800.0,0,0,0.008429090909090909,0.04699834771433817,0.011503937007874016,0.5,0.06977192807951262
763,nancyajram,Nancy Ajram,33299999.999999996,Iraq,72500.0,92700.0,0,0,0.002783783783783784,0.0576464108683679,0.005708661417322835,0.5,0.06954916905748845
519,charlieputh,Charlie Puth,16700000.0,United States,222800.0,316700.0,0,0,0.018964071856287425,0.027170919772351757,0.017543307086614172,0.5,0.06924556609154334
676,chrismcg,Christopher McGinnis,11100000.0,United States,147200.0,324000.0,0,0,0.02918918918918919,0.01689003120984028,0.011590551181102362,0.5,0.06906079527484824
901,bumkeyk,SHINee KEY,9300000.0,Indonesia,221700.0,266000.0,0,0,0.02860215053763441,0.013585459886175875,0.017456692913385825,0.5,0.06900783676358369
711,saharghoreyshiofficialpage,سحر قريشى Sahar Ghoreyshi,11500000.0,Iran,203900.0,297900.0,0,0,0.025904347826086957,0.017624380392876816,0.01605511811023622,0.5,0.06886007687034507
906,raisa6690,0,33200000.000000004,Indonesia,46800.0,73000.0,0,0,0.0021987951807228914,0.05746282357260878,0.00368503937007874,0.5,0.06885537301808754
495,dababy,BILLION DOLLAR BABY 👶🏾,21300000.0,United States,166700.0,271100.0,0,0,0.012727699530516431,0.035615935377271896,0.013125984251968504,0.5,0.06840105727578184
555,shreyaghoshal,shreyaghoshal,24800000.0,India,171200.0,191200.0,0,0,0.007709677419354839,0.042041490728841564,0.013480314960629921,0.5,0.0683923811785204
707,sebastianyatra,Sebastian Yatra,29800000.0,Argentina,82300.0,114900.0,0,0,0.003855704697986577,0.05122085551679824,0.006480314960629921,0.5,0.0682046015263601
624,simaria,Simaria Mendes,28300000.0,Brazil,96500.0,140400.0,0,0,0.00496113074204947,0.04846704608041123,0.007598425196850393,0.5,0.06804425116031323
549,ozuna,@ozutochi 🔜,22500000.0,Spain,160700.0,215600.0,0,0,0.009582222222222223,0.03781898292638149,0.012653543307086615,0.5,0.06770929242822066
703,agnezmo,AGNEZ MO,29000000.0,Indonesia,71300.0,118400.0,0,0,0.004082758620689655,0.049752157150725174,0.005614173228346456,0.5,0.0676815852391627
629,kenzie,kenzie ♡,14800000.0,United States,171200.0,260500.0,0,0,0.017601351351351352,0.02368276115292822,0.013480314960629921,0.5,0.066841431878545
863,kevinho,KEVINHO,28000000.0,Brazil,65600.0,91800.0,0,0,0.0032785714285714284,0.04791628419313384,0.0051653543307086614,0.5,0.06671938469551046
591,otabek_muhammadalievich,Otabek Umarov,20000000.0,Russia,157400.0,211900.0,0,0,0.010595,0.03322930053240316,0.012393700787401575,0.5,0.06668553031720126
996,jadethirlwall,jade amelia thirlwall,9400000.0,United States,174200.0,228100.0,0,0,0.02426595744680851,0.01376904718193501,0.013716535433070866,0.5,0.0665804042199181
996,jadethirlwall,jade amelia thirlwall,9400000.0,United States,174200.0,228100.0,0,0,0.02426595744680851,0.01376904718193501,0.013716535433070866,0.5,0.0665804042199181
912,jasonderulo,Jason Derulo,10400000.0,United States,162100.0,232100.0,0,0,0.022317307692307692,0.015604920139526345,0.012763779527559055,0.5,0.06616115502429279
717,21savage,0,13600000.0,United States,140200.0,246400.0,0,0,0.01811764705882353,0.021479713603818618,0.011039370078740156,0.5,0.06589884692042303
666,maudyayunda,Maudy Ayunda,17200000.0,Indonesia,143200.0,211100.0,0,0,0.012273255813953488,0.02808885625114742,0.011275590551181103,0.5,0.06559107731116184
686,bigsean,BIGSEAN,15400000.0,United States,125400.0,228800.0,0,0,0.014857142857142857,0.02478428492748302,0.009874015748031496,0.5,0.06535294577070835
671,offsetyrn,OFFSET,19900000.0,United States,102600.0,183900.0,0,0,0.009241206030150753,0.03304571323664402,0.008078740157480314,0.5,0.06522594441454957
698,bhadbhabie,Bhabie,16399999.999999998,United States,112400.0,210900.0,0,0,0.012859756097560977,0.026620157885074353,0.008850393700787402,0.5,0.06490002854470418
895,soyneiva,Neiva Mara,11900000.0,Brazil,153700.0,206400.0,Adult content,0,0.01734453781512605,0.01835872957591335,0.01210236220472441,0.5,0.0648659064397693
878,sophiedee,Sophie Dee,12400000.0,United States,153100.0,203800.0,Adult content,0,0.016435483870967743,0.019276666054709016,0.01205511811023622,0.5,0.06476821698684705
767,madonna,Madonna,18500000.0,Italy,112600.0,168100.0,0,0,0.009086486486486486,0.030475491096016157,0.008866141732283464,0.5,0.06455047026985614
979,laurenjauregui,Lauren Jauregui,10800000.0,United States,135900.0,200700.0,0,0,0.018583333333333334,0.01633926932256288,0.010700787401574803,0.5,0.06447527161041716
979,laurenjauregui,Lauren Jauregui,10800000.0,United States,135900.0,200700.0,0,0,0.018583333333333334,0.01633926932256288,0.010700787401574803,0.5,0.06447527161041716
832,egorkreed,Егор Крид | #HeartBreakKid,14700000.0,Russia,151100.0,185300.0,0,0,0.012605442176870749,0.023499173857169087,0.011897637795275591,0.5,0.06447145658695415
990,lalioficial,LALI❤️‍🔥,11000000.0,Argentina,136000.0,194600.0,0,0,0.01769090909090909,0.01670644391408115,0.010708661417322834,0.5,0.06423002909405255
990,lalioficial,LALI❤️‍🔥,11000000.0,Argentina,136000.0,194600.0,0,0,0.01769090909090909,0.01670644391408115,0.010708661417322834,0.5,0.06423002909405255
992,francety,Francia James,11400000.0,India,144800.0,190000.0,Adult content,0,0.016666666666666666,0.01744079309711768,0.011401574803149605,0.5,0.0641792195564319
992,francety,Francia James,11400000.0,India,144800.0,190000.0,Adult content,0,0.016666666666666666,0.01744079309711768,0.011401574803149605,0.5,0.0641792195564319
807,streetartglobe,StreetArtGlobe ™ 😱,16600000.000000002,United States,124400.0,168900.0,0,0,0.010174698795180721,0.026987332476592626,0.009795275590551182,0.5,0.06412513437916031
940,burnaboygram,Burna Boy,11400000.0,Nigeria,110600.0,203100.0,0,0,0.017815789473684212,0.01744079309711768,0.008708661417322834,0.5,0.06410028600207356
840,ms_puiyi,Siew Pui Yi 🤍,18700000.0,United States,112300.0,143800.0,Adult content,0,0.007689839572192513,0.030842665687534427,0.008842519685039369,0.5,0.06409723947214521
943,armaanmalik,ARMAAN MALIK 🧿,13200000.0,India,151600.0,175600.0,0,0,0.013303030303030303,0.020745364420782085,0.011937007874015748,0.5,0.0639322230222499
938,hasnaink07,Hasnain khan,13100000.0,India,143300.0,179300.0,0,0,0.013687022900763358,0.02056177712502295,0.011283464566929134,0.5,0.06390003521119805
998,myriamfares,Myriam Fares,20600000.0,Iraq,75800.0,102400.0,0,0,0.004970873786407767,0.034330824306957955,0.005968503937007874,0.5,0.06348129759405208
998,myriamfares,Myriam Fares,20600000.0,Iraq,75800.0,102400.0,0,0,0.004970873786407767,0.034330824306957955,0.005968503937007874,0.5,0.06348129759405208
966,violets.tv,Violet Summers,13800000.0,Italy,118000.0,162200.0,Adult content,0,0.011753623188405797,0.021846888195336884,0.009291338582677165,0.5,0.06311378345049883
966,violets.tv,Violet Summers,13800000.0,Italy,118000.0,162200.0,Adult content,0,0.011753623188405797,0.021846888195336884,0.009291338582677165,0.5,0.06311378345049883
925,lilpump,Lil Pump,15000000.0,United States,100600.0,157500.0,0,0,0.0105,0.02404993574444649,0.007921259842519684,0.5,0.06299923269183788
994,leosantana,O GIGANTE,17900000.0,Brazil,63700.0,119500.0,0,0,0.006675977653631285,0.029373967321461355,0.005015748031496063,0.5,0.06248573086419014
